Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
2,21,0.306030407,Kevin Martin,SAC,SG,,61,36.3442623,23.6557377,1.754098361,4.459016393,2.114754098,1.016393443,0.081967213,0.456236324,14.98360656,0.868512111,9.475409836,2.147540984,1.690976501,0.988425705,-0.419569637,-0.518155419,0.027031488,-0.858040337,-0.372286618,2.555447948,-0.33955597
2,22,0.299711961,Steve Nash,PHO,PG,,81,34.32098765,16.92592593,2.209876543,3.481481481,11.07407407,0.654320988,0.061728395,0.504158004,11.87654321,0.906122449,3.024691358,3.641975309,0.419914256,1.55311288,-0.773518105,3.487462502,-0.802278838,-0.88912435,0.816968184,1.159434091,-2.274562969
2,23,0.287799257,Metta World Peace,SAC,SF/PF,,57,38.01754386,20.49122807,1.473684211,5.754385965,3.49122807,2.350877193,0.666666667,0.452751817,16.89473684,0.718644068,5.175438596,2.578947368,1.093294299,0.641006105,0.049461258,0.097251646,3.083605215,0.039976791,-0.537233261,-0.9790239,-0.898144836
2,24,0.283395301,Andrew Bynum,LAL,C,,35,28.82857143,13.14285714,0,10.17142857,1.742857143,0.342857143,2.057142857,0.636363636,8.485714286,0.694915254,3.371428571,1.485714286,-0.29459546,-1.18481752,1.648795912,-0.684426644,-1.515672466,2.17555504,2.772901031,-0.884565375,0.517383187
3,25,0.282695973,Paul Pierce,BOS,SG/SF,,80,35.9125,19.625,1.7875,5.1375,4.5375,1.275,0.4375,0.463570128,13.725,0.843298969,6.0625,2.7625,0.929689457,1.029808725,-0.17390247,0.565028844,0.619357928,-0.311991371,-0.143254793,1.165337868,-1.135810433
3,26,0.2655007,Antawn Jamison,WAS,SF/PF,,79,38.78481013,21.37974684,1.518987342,10.20253165,1.518987342,1.341772152,0.430379747,0.436440678,17.92405063,0.760273973,5.544303797,1.430379747,1.261109194,0.697134498,1.660057797,-0.784516482,0.772296474,-0.322927091,-1.140165848,-0.342513091,0.589030846
3,27,0.265170306,David West,NOR,PF,,76,37.76315789,20.57894737,0.078947368,8.868421053,2.328947368,0.815789474,1.289473684,0.481992337,17.17105263,0.849858357,4.644736842,2.171052632,1.109861878,-1.08700554,1.176999449,-0.422391856,-0.432442688,0.996521843,0.430444443,0.984544284,-0.369999064
3,28,0.260039633,Vince Carter,BKN,SG/SF,,76,38.97368421,21.34210526,1.289473684,5.960526316,5.118421053,1.223684211,0.434210526,0.456099456,16.93421053,0.815850816,5.644736842,2.381578947,1.253999815,0.412778152,0.12410111,0.824752549,0.501821469,-0.317043546,-0.428249906,0.610787483,-0.64259043
3,29,0.249512902,Tim Duncan,SAS,PF/C,,78,34.01282051,19.33333333,0,11.29487179,2.794871795,0.717948718,1.935897436,0.496604414,15.1025641,0.730021598,5.935897436,2.282051282,0.874602257,-1.18481752,2.055575253,-0.214081935,-0.656542444,1.989338918,0.810699733,-0.915437026,-0.513721114
3,30,0.243946133,Mike Dunleavy,IND,SG/SF,,82,36.03658537,19.08536585,2.012195122,5.170731707,3.512195122,1.048780488,0.365853659,0.476275739,13.62195122,0.833746898,4.914634146,2.317073171,0.827768539,1.308195138,-0.161869844,0.106625795,0.101212527,-0.422030198,0.194718787,0.799962226,-0.55906777
3,31,0.242785741,Deron Williams,UTA,PG,,82,37.2804878,18.84146341,1.012195122,2.963414634,10.51219512,1.097560976,0.292682927,0.506714414,13.62195122,0.802919708,5.012195122,3.402439024,0.781702588,0.069243393,-0.961101141,3.23625232,0.212941993,-0.534410276,1.001408213,0.343443816,-1.964409235
3,32,0.242410929,Al Jefferson,MIN,PF/C,,82,35.40243902,21.04878049,0,11.1097561,1.426829268,0.902439024,1.451219512,0.500346981,17.57317073,0.720812183,4.804878049,2.036585366,1.198599447,-1.18481752,1.988548064,-0.82571939,-0.233975872,1.244940963,1.067521296,-0.877508992,-0.195889639
3,33,0.233963781,Carmelo Anthony,DEN,SF,,77,36.4025974,25.68831169,0.753246753,7.415584416,3.363636364,1.272727273,0.506493506,0.491559757,19.23376623,0.786440678,7.662337662,3.272727273,2.074869563,-0.25158114,0.650952456,0.040206733,0.61415235,-0.20602693,0.83740904,0.142149248,-1.796457292
3,34,0.230325008,Monta Ellis,GSW,PG/SG,,81,37.88888889,20.14814815,0.148148148,4.987654321,3.888888889,1.518518519,0.333333333,0.530995106,15.13580247,0.76626506,5.12345679,2.12345679,1.028496657,-1.001269113,-0.228158996,0.275041624,1.177125908,-0.471976899,1.825149407,-0.223111972,-0.30837154
3,35,0.2301875,Josh Smith,ATL,SF/PF,,81,35.49382716,17.17283951,0.296296296,8.222222222,3.358024691,1.518518519,2.802469136,0.456713781,13.97530864,0.710021322,5.790123457,3.024691358,0.466548923,-0.817720706,0.94302204,0.037697814,1.177125908,3.320272656,-0.332707368,-1.247253608,-1.47529816
3,36,0.227200693,Rasheed Wallace,DET,PF/C,,77,30.46753247,12.71428571,1.454545455,6.61038961,1.779220779,1.181818182,1.675324675,0.432681243,11.28571429,0.766666667,1.948051948,1.116883117,-0.375539917,0.617294109,0.359405357,-0.668168844,0.405929254,1.589135359,-0.791937523,-0.086260658,0.9949491
4,37,0.2240145,Rudy Gay,MEM,SF/PF,,81,36.91358025,20.14814815,1.654320988,6.148148148,1.950617284,1.358024691,0.975308642,0.461254613,16.72839506,0.784810127,3.901234568,2.345679012,1.028496657,0.864806355,0.192035727,-0.591539266,0.809522169,0.514007985,-0.254987066,0.049894806,-0.596106871
4,38,0.217116052,Chris Kaman,LAC,C,,56,37.125,15.67857143,0,12.66071429,1.910714286,0.589285714,2.75,0.482857143,12.5,0.762264151,4.732142857,2.928571429,0.184325913,-1.18481752,2.550123172,-0.609379477,-0.951239144,3.239687353,0.340627243,-0.264441864,-1.350841212
4,39,0.205744034,Andre Iguodala,PHI,SG/SF,Injured - conditioning (0g) - 1/4/2023,82,39.54878049,19.87804878,1.231707317,5.43902439,4.756097561,2.085365854,0.585365854,0.455755677,15.57317073,0.721343874,6.170731707,2.609756098,0.977482881,0.34120841,-0.064725709,0.662761519,2.475463689,-0.084889963,-0.40240121,-1.115167058,-0.938036255
4,40,0.187035261,Jose Calderon,TOR,PG,,82,30.31707317,11.24390244,0.963414634,2.87804878,8.256097561,1.06097561,0.06097561,0.519094767,8.62195122,0.908333333,1.463414634,1.548780488,-0.653251795,0.008806723,-0.992010638,2.227574781,0.129144894,-0.890280524,0.849936645,0.567672757,0.435724502
4,41,0.172606857,Peja Stojakovic,NOR,SG/SF,,77,35.27272727,16.4025974,3,4.298701299,1.246753247,0.74025974,0.12987013,0.43957115,13.32467532,0.928571429,1.818181818,0.792207792,0.321072988,2.532037715,-0.477616957,-0.906229489,-0.605440073,-0.784468112,-0.760550408,0.819314423,1.41534163
4,42,0.168624974,Jason Kidd,DAL,PG,,80,36.3875,10.8,1.4875,7.5,10.075,1.7,0.325,0.384615385,9.9125,0.818181818,2.0625,3.3125,-0.737091826,0.658123201,0.681517877,3.04078697,1.592800904,-0.484775741,-1.619743692,0.233962446,-1.847955377
